,player_name,school,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA_x,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,porpag,adjoe,pfr,year,pid,ast/tov,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,all_star,total_points,PPG,conference_B10,conference_B12,conference_BE,conference_Non_major,conference_P10,conference_P12,conference_SEC,Pos_F,Pos_G
359,Damian Jones,Vanderbilt,33,65.1,106.8,26.4,59.0,58.45,9.9,17.3,10.2,16.3,90,168,0.536,184,309,0.595,0,3,0.0,5.9,0.5,53.8,3,84,3.08292,121.079,5.0,2016,28727,0.58460679,30.0,94.8238,90.1804,3.5054199999999995,177.99599999999998,5.610040000000001,1.8653099999999998,3.74473,5.629,26.2424,3.428,2.201,0,458,13.88,0,0,0,0,0,0,1,0,0
360,Andrew Harrison,Kentucky,39,63.1,111.6,21.8,44.6,53.13,1.7000000000000002,8.1,26.0,18.4,126,159,0.792,65,173,0.376,36,94,0.38299999999999995,0.9,2.5,59.6,2,78,3.04652,120.19200000000001,2.8,2015,28730,2.17190737,44.0,88.0517,83.4315,3.8527400000000003,165.03400000000002,6.9223300000000005,4.3371900000000005,2.58514,7.479,25.4872,3.25,4.229,0,364,9.33,0,0,0,0,0,0,1,0,1
361,James Young,Kentucky,40,80.2,111.7,21.8,49.8,53.64,3.7,11.0,10.8,15.9,125,177,0.706,101,215,0.47,82,235,0.34900000000000003,0.6000000000000001,1.4,39.3,1,78,3.736,121.225,2.6,2014,28736,0.89333333,17.0,103.07700000000001,96.9728,3.64344,199.576,4.6764,4.1683900000000005,0.5080100000000001,5.1370000000000005,32.4,3.9810000000000003,1.156,0,573,14.32,0,0,0,0,0,0,1,0,1
362,Jarell Martin,LSU,33,85.9,106.5,24.6,52.6,56.54,9.7,18.1,10.5,18.4,140,203,0.6900000000000001,188,345,0.545,14,52,0.26899999999999996,1.8,1.9,51.1,2,81,3.7655,117.01299999999999,3.2,2015,28739,0.64130708,25.0,93.3404,90.8145,4.36121,240.893,4.6422300000000005,2.69306,1.94917,4.215,35.1212,2.714,1.501,0,558,16.91,0,0,0,0,0,0,1,1,0
363,Jordan Mickey,LSU,31,80.1,97.3,24.7,50.5,53.25,10.5,19.6,7.6,21.7,95,147,0.6459999999999999,190,370,0.514,1,9,0.111,9.7,1.5,38.8,2,80,2.5782599999999998,107.236,3.0,2015,28749,0.39602836,33.0,89.4192,87.0539,4.76823,258.992,4.99377,-0.9665879999999999,5.96035,4.495,34.871,1.484,3.011,0,478,15.42,0,0,0,0,0,0,1,1,0
364,Semi Ojeleye,SMU,35,85.4,127.5,24.5,57.2,62.15,8.4,15.0,9.3,10.7,172,219,0.785,137,259,0.529,73,172,0.424,1.6,0.8,50.8,3,79,6.26008,139.779,2.1,2017,28767,1.0599888000000002,37.0,97.0548,95.2562,3.99079,200.32299999999998,7.03943,6.96655,0.07287819999999999,8.847999999999999,34.1429,7.905,0.943,0,665,19.0,0,0,0,1,0,0,0,1,0
365,Dakari Johnson,Kentucky,39,40.3,108.6,23.1,50.6,55.26,13.4,19.1,8.9,17.9,90,144,0.625,79,156,0.506,0,0,0.0,6.1,1.4,92.3,2,84,1.8678700000000001,118.792,4.3,2015,29049,0.69050051,48.0,81.6239,77.3409,2.80209,135.759,8.01938,2.59238,5.42699,7.813,16.2821,3.137,4.676,0,248,6.36,0,0,0,0,0,0,1,0,0
366,Julius Randle,Kentucky,40,76.3,111.2,26.2,50.4,56.59,13.4,24.7,10.0,18.7,204,289,0.706,193,374,0.516,3,18,0.16699999999999998,2.6,1.0,73.7,1,81,4.16801,127.016,3.0,2014,29051,0.56435644,7.0,96.73200000000001,91.0035,4.09889,249.65200000000002,5.38554,3.2969699999999995,2.0885700000000003,6.301,30.825,5.0889999999999995,1.212,0,599,14.98,0,0,0,0,0,0,1,1,0
367,Rondae Hollis-Jefferson,Arizona,38,71.5,113.8,20.9,51.3,57.33,9.0,20.1,10.1,15.5,145,205,0.7070000000000001,132,246,0.537,6,29,0.207,3.4,2.4,74.5,2,79,3.42915,119.979,3.4,2015,29198,1.0,23.0,86.8974,82.7724,4.428730000000001,234.584,9.58114,3.75185,5.82929,8.52,28.6842,3.971,4.5489999999999995,0,427,11.24,0,0,0,0,0,1,0,1,0
368,Demetrius Jackson,Notre Dame,35,87.1,115.9,24.4,51.4,55.97,3.1,7.9,25.1,15.3,113,139,0.8130000000000001,139,265,0.525,54,163,0.331,0.8,2.1,32.5,3,73,5.04645,127.573,2.2,2016,29232,2.15791655,45.0,111.075,104.215,3.07619,185.99,5.0437199999999995,5.4996,-0.455883,4.992,35.9429,5.022,-0.03,0,553,15.8,0,0,0,0,0,0,0,0,1
369,Wesley Iwundu,Kansas St.,35,78.1,110.5,22.6,53.2,58.53,4.1,20.0,22.9,19.2,122,159,0.767,119,229,0.52,32,85,0.376,1.2,1.9,50.6,4,79,3.65079,120.59700000000001,2.3,2017,29335,1.49379942,33.0,98.9906,93.1673,3.88038,213.113,6.34017,3.33655,3.00363,6.9030000000000005,31.3714,4.452,2.451,0,456,13.03,0,1,0,0,0,0,0,1,0
370,Cameron Payne,Murray St.,33,81.4,118.8,31.3,52.9,56.73,2.3,10.7,39.8,14.9,126,161,0.7829999999999999,149,294,0.507,82,220,0.373,1.6,3.2,31.3,2,74,5.55565,134.56799999999998,2.5,2015,29428,2.40230116,14.0,100.124,101.414,2.93851,203.05700000000002,8.20087,7.92057,0.280303,8.978,32.1714,8.298,0.68,0,670,20.3,0,0,0,1,0,0,0,0,1
371,Bobby Portis,Arkansas,36,74.2,118.9,25.7,55.2,58.23,13.6,20.2,8.8,11.5,115,156,0.737,236,436,0.541,14,30,0.467,4.8,2.1,33.5,2,82,4.89195,132.908,2.9,2015,29460,0.75,22.0,95.8038,92.0708,3.64026,235.735,8.24023,5.37876,2.8614599999999997,8.675,29.8889,7.428999999999999,1.246,0,629,17.47,0,0,0,0,0,0,1,1,0
372,Terry Rozier,Louisville,36,86.9,105.9,26.8,45.7,50.86,3.8,13.9,19.7,14.1,139,176,0.79,166,364,0.456,48,157,0.306,0.5,3.5,33.8,2,73,4.344869999999999,121.43700000000001,2.0,2015,29506,1.3671163,16.0,89.6,84.1286,5.22069,249.602,7.0853,3.9270199999999997,3.15828,8.763,35.0,4.613,4.15,0,615,17.08,0,0,0,0,0,0,0,0,1
373,Aaron Gordon,Arizona,38,77.1,105.5,23.2,51.6,50.27,10.4,19.3,13.0,12.4,76,180,0.42200000000000004,173,337,0.513,16,45,0.35600000000000004,3.4,1.8,47.1,1,80,2.9415,115.178,3.0,2014,29525,1.36361752,4.0,87.7492,83.3035,4.961930000000001,242.82299999999998,8.03905,2.62072,5.41833,7.437,31.2368,3.384,4.053,0,470,12.37,0,0,0,0,0,1,0,1,0
374,George King,Colorado,32,70.5,107.3,22.5,54.2,57.45,7.2,23.2,8.2,17.9,68,87,0.782,80,162,0.494,62,157,0.395,2.6,1.1,27.3,4,78,2.4744900000000003,112.743,3.4,2018,29633,0.5469,59.0,101.277,96.059,3.26812,188.238,3.43109,1.71852,1.7125700000000001,3.725,28.5313,2.8310000000000004,0.894,0,414,12.94,0,0,0,0,0,1,0,0,1
375,Alec Peters,Valparaiso,28,76.3,117.8,29.5,52.7,59.63,8.0,23.2,15.0,13.5,167,188,0.888,149,290,0.514,55,149,0.369,1.0,1.2,42.8,4,81,5.3178,130.938,2.6,2017,29744,0.90140097,54.0,96.3548,97.4706,3.80367,203.71,5.38893,4.95485,0.434083,7.0329999999999995,35.1379,6.629,0.40399999999999997,0,630,22.5,0,0,0,1,0,0,0,1,0
376,Sindarius Thornwell,South Carolina,32,71.9,118.2,29.2,51.0,58.98,8.0,16.2,19.4,14.2,215,259,0.8300000000000001,137,291,0.471,58,148,0.392,3.4,3.6,59.0,4,77,5.9955,140.47299999999998,2.7,2017,29814,1.13157895,48.0,88.3804,82.9655,5.14909,244.238,14.1935,8.3055,5.8880300000000005,14.333,32.9063,8.998,5.335,0,663,20.72,0,0,0,0,0,0,1,0,1
377,Noah Vonleh,Indiana,30,61.8,109.1,21.5,56.0,60.43,10.8,27.3,4.9,21.8,96,134,0.716,97,183,0.53,16,33,0.485,5.4,1.9,62.0,1,82,2.4765200000000003,114.762,4.1,2014,29985,0.28125439,9.0,90.6372,86.69,3.9321099999999998,195.609,5.4524099999999995,0.8535579999999999,4.59886,6.102,26.4667,2.657,3.445,0,338,11.27,1,0,0,0,0,0,0,1,0
378,Jaron Blossomgame,Clemson,33,85.5,113.0,24.8,52.6,56.07,5.9,15.5,9.7,11.5,120,168,0.7140000000000001,196,347,0.5650000000000001,24,94,0.255,2.9,1.4,38.1,4,79,4.58171,125.544,1.9,2017,30917,0.92728145,59.0,105.976,99.0238,3.55074,197.517,4.81722,3.77715,1.04007,5.586,34.3333,4.989,0.597,0,584,17.7,0,0,0,0,0,0,0,1,0
379,Delon Wright,Utah,34,83.7,125.2,24.2,54.5,61.66,4.1,13.6,32.8,15.4,152,182,0.835,135,246,0.5489999999999999,26,73,0.35600000000000004,3.2,3.9,57.1,4,77,6.03949,137.422,1.7000000000000002,2015,31100,2.61758197,20.0,87.5652,83.3259,5.11963,237.66299999999998,14.5985,8.07617,6.52232,14.606,33.2857,8.301,6.305,0,500,14.71,0,0,0,0,0,1,0,0,1
380,Zach LaVine,UCLA,37,60.7,107.3,19.0,52.4,54.48,2.4,9.5,12.6,13.9,47,68,0.6910000000000001,79,160,0.494,48,128,0.375,0.8,2.1,23.6,1,77,1.9002299999999999,110.24799999999999,3.2,2014,31114,1.5714915,13.0,103.564,98.8807,2.59395,148.504,2.6141,2.3367299999999998,0.27736700000000003,2.377,24.4324,1.729,0.648,0,349,9.43,0,0,0,0,0,1,0,0,1
381,Jabari Bird,California,27,62.5,107.0,21.6,54.2,56.23,3.5,13.2,7.7,16.1,42,55,0.764,75,140,0.536,65,178,0.365,0.8,1.3,17.3,4,78,2.8717300000000003,113.073,2.4,2017,31372,0.55996544,56.0,96.9727,92.2512,4.03195,144.179,3.55009,2.1834599999999997,1.36663,4.51,31.963,2.832,1.6780000000000002,0,387,14.33,0,0,0,0,0,1,0,0,1
382,Joel Embiid,Kansas,28,45.9,112.0,24.4,62.9,65.5,12.7,27.3,11.5,24.1,98,143,0.685,106,166,0.639,1,5,0.2,11.7,2.3,83.6,1,84,2.9910900000000002,125.154,5.8,2014,31621,0.5757498600000001,3.0,90.0859,83.51899999999999,3.6851,176.27599999999998,12.9594,3.5897099999999997,9.369710000000001,11.005,23.1071,5.416,5.5889999999999995,1,313,11.18,0,1,0,0,0,0,0,0,0
383,Andrew Wiggins,Kansas,35,81.4,112.3,25.1,49.9,56.34,8.4,12.3,9.2,15.9,176,227,0.775,146,296,0.493,43,126,0.341,3.1,2.1,53.8,1,80,4.33229,126.01899999999999,3.3,2014,31626,0.67502297,1.0,101.712,94.4649,3.98001,206.93200000000002,7.0116,4.53579,2.47581,7.364,32.8,5.346,2.0180000000000002,0,597,17.06,0,1,0,0,0,0,0,0,1
384,Davon Reed,Miami FL,33,87.9,113.8,21.3,53.9,58.0,2.9,13.1,14.4,16.6,90,108,0.833,82,173,0.474,79,199,0.397,1.5,2.3,29.0,4,78,4.1106300000000005,120.62299999999999,1.8,2017,31708,1.19401074,32.0,99.4324,92.8694,4.4021,203.014,7.42916,4.63658,2.79258,7.468,35.303000000000004,4.718,2.75,0,491,14.88,0,0,0,0,0,0,0,0,1
385,DeAndre' Bembry,Saint Joseph's,36,92.8,110.7,24.5,51.3,53.91,4.3,18.0,24.1,12.6,117,178,0.657,204,369,0.5529999999999999,34,128,0.266,2.5,2.2,35.8,3,78,4.36103,120.823,2.6,2016,31965,2.20544432,21.0,96.6461,93.9296,4.5132,291.217,8.68978,4.74296,3.9468199999999998,7.837999999999999,37.25,4.888999999999999,2.949,0,627,17.42,0,0,0,1,0,0,0,1,0
386,Jabari Parker,Duke,35,76.4,111.7,31.6,51.1,55.77,11.4,23.1,8.7,14.5,160,214,0.748,198,393,0.504,38,106,0.358,4.0,2.1,42.9,1,80,5.00949,134.942,3.1,2014,32063,0.50615737,2.0,98.2252,93.1302,3.87471,217.143,6.01783,3.9320800000000005,2.08575,8.574,30.6571,7.5920000000000005,0.982,0,670,19.14,0,0,0,0,0,0,0,1,0
387,Tyler Ennis,Syracuse,34,88.7,114.5,22.7,45.3,51.07,2.6,9.0,32.5,13.8,114,149,0.765,118,275,0.429,30,85,0.353,0.7000000000000001,3.9,41.4,1,74,4.3659,123.15100000000001,2.3,2014,32691,3.24133888,18.0,97.6955,92.6229,4.56203,202.885,6.795030000000001,4.78942,2.00562,7.8,35.7353,4.225,3.575,0,440,12.94,0,0,0,0,0,0,0,0,1
388,Sterling Brown,SMU,35,81.6,117.6,21.6,54.6,58.28,6.0,16.9,17.9,17.3,87,110,0.7909999999999999,100,215,0.465,61,136,0.449,2.2,2.7,31.3,4,78,4.24547,124.405,3.2,2017,32989,1.54408359,46.0,91.236,89.5452,4.46431,237.84,8.51823,4.78367,3.7345599999999997,8.575,32.6571,4.928,3.647,0,470,13.43,0,0,0,1,0,0,0,0,1
389,Nigel Williams-Goss,Gonzaga,38,79.6,119.3,24.9,53.3,59.37,2.2,15.7,25.8,14.8,157,181,0.867,177,336,0.527,43,117,0.368,0.2,2.9,40.0,3,75,4.859319999999999,129.821,1.9,2017,33186,2.18290931,55.0,85.8129,83.7609,5.1199,274.226,10.4404,5.66561,4.77474,11.555,32.6579,6.497999999999999,5.0569999999999995,0,640,16.84,0,0,0,1,0,0,0,0,1
390,Malcolm Brogdon,Virginia,37,85.1,120.0,26.8,53.2,58.48,2.1,13.3,19.5,10.0,140,156,0.897,155,311,0.498,75,192,0.391,0.9,1.8,31.0,4,77,5.99196,137.725,2.4,2016,33335,2.2115412,36.0,98.9573,92.0239,4.36116,203.83700000000002,9.49048,7.248989999999999,2.24149,11.055,34.1351,8.164,2.891,0,675,18.24,0,0,0,0,0,0,0,0,1
391,Kahlil Felder,Oakland,35,91.5,120.0,32.9,50.2,57.18,2.2,9.7,50.0,15.2,239,282,0.848,193,398,0.485,76,214,0.355,0.5,2.9,46.1,3,69,6.7528,140.12,3.2,2016,33408,2.699965,54.0,104.51100000000001,105.5,2.9813400000000003,253.762,8.60624,9.01647,-0.410228,8.474,36.7429,7.9910000000000005,0.483,0,853,24.37,0,0,0,1,0,0,0,0,1
392,Josh Hart,Villanova,36,82.9,122.3,27.1,59.0,61.89,5.9,17.5,18.8,13.4,127,170,0.747,162,280,0.579,74,183,0.40399999999999997,1.0,2.9,36.7,4,77,6.0850800000000005,139.814,2.7,2017,33417,1.49295203,30.0,93.5948,88.5631,4.64698,241.733,10.5624,7.38881,3.1735599999999997,11.972000000000001,33.1667,8.605,3.367,0,673,18.69,0,0,1,0,0,0,0,0,1
393,Keita Bates-Diop,Ohio St.,34,81.8,114.5,27.5,54.4,57.73,5.7,24.5,10.5,11.8,112,141,0.794,181,331,0.547,66,184,0.359,5.9,1.6,27.4,3,79,5.00178,131.5,2.0,2018,33637,0.90326296,48.0,93.7832,88.7408,4.62376,254.42,8.2846,4.215330000000001,4.0692699999999995,10.454,33.0882,7.433,3.0210000000000004,0,672,19.76,1,0,0,0,0,0,0,1,0
394,Jevon Carter,West Virginia,37,88.3,117.3,25.1,49.8,54.92,2.3,12.9,35.2,16.8,133,155,0.858,138,313,0.441,77,196,0.39299999999999996,1.2,4.8,30.5,4,74,5.44913,131.925,3.4,2018,33739,2.51023182,32.0,94.3123,89.7369,4.86704,299.61,11.3613,7.8188,3.5424599999999997,10.943,35.4324,6.684,4.2589999999999995,0,640,17.3,0,1,0,0,0,0,0,0,1
395,Domantas Sabonis,Gonzaga,35,79.9,120.0,26.0,61.2,65.09,11.6,28.2,11.4,18.5,149,194,0.768,224,364,0.615,5,14,0.35700000000000004,2.7,1.1,51.3,2,83,4.95317,131.654,4.0,2016,33822,0.68477517,11.0,90.7655,88.0506,4.53529,263.303,7.910769999999999,4.27883,3.63194,7.843999999999999,32.0571,5.732,2.112,0,612,17.49,0,0,0,1,0,0,0,1,0
396,Stanley Johnson,Arizona,38,70.9,108.0,26.0,50.1,55.1,8.9,19.1,11.6,17.4,132,178,0.742,131,274,0.478,43,116,0.371,1.6,3.2,45.6,1,78,3.4988900000000003,120.975,3.7,2015,34150,0.76829325,8.0,86.6693,82.5551,4.41355,234.53099999999998,8.63815,3.9469199999999995,4.69123,8.759,28.4474,4.795,3.964,0,523,13.76,0,0,0,0,0,1,0,1,0
397,Kadeem Allen,Arizona,34,68.9,108.5,18.4,52.1,57.03,1.5,13.7,17.8,20.7,86,116,0.741,75,161,0.466,32,75,0.42700000000000005,2.3,3.1,49.2,4,75,2.45397,110.514,3.3,2017,34157,1.55382362,53.0,95.0827,90.4728,4.0045,213.34799999999998,7.703880000000001,2.91463,4.78925,6.976,30.0,2.468,4.508,0,332,9.76,0,0,0,0,0,1,0,0,1
398,Sviatoslav Mykhailiuk,Kansas,39,86.1,115.1,20.1,55.6,57.16,3.9,8.7,13.4,13.7,45,56,0.804,90,213,0.423,115,259,0.444,0.9,1.9,11.9,4,80,4.22243,122.8,2.9,2018,34388,1.64612708,47.0,105.13600000000001,97.7887,3.7831599999999996,225.493,6.28907,5.18663,1.1024399999999999,5.853,34.5385,4.537,1.3159999999999998,0,570,14.62,0,1,0,0,0,0,0,0,1
399,Kelly Oubre,Kansas,36,52.3,108.7,22.0,51.2,55.45,6.4,19.2,8.1,15.4,79,110,0.718,76,153,0.49700000000000005,34,95,0.358,1.8,3.3,44.4,1,79,2.53498,120.322,3.8,2015,34389,0.65120563,15.0,91.62100000000001,85.4187,3.04957,169.75599999999997,7.38876,3.9216900000000003,3.46708,8.016,21.0,4.085,3.931,0,333,9.25,0,1,0,0,0,0,0,0,1
400,Devonte' Graham,Kansas,39,94.2,117.9,25.2,51.0,56.82,2.0,9.6,31.4,16.7,167,202,0.8270000000000001,89,227,0.392,110,271,0.406,0.1,2.4,40.6,4,74,6.05103,133.711,1.5,2018,34391,2.58714086,34.0,104.223,96.9396,4.25373,257.45,7.3110100000000005,6.682760000000001,0.6282559999999999,7.917000000000001,37.8205,6.3660000000000005,1.5510000000000002,0,675,17.31,0,1,0,0,0,0,0,0,1
401,Abdel Nader,Iowa St.,35,76.9,103.5,20.7,55.5,58.35,2.9,14.3,8.0,19.7,78,106,0.736,109,197,0.5529999999999999,52,140,0.371,2.2,1.9,31.5,4,78,2.60436,111.37,3.6,2016,34544,0.68357627,58.0,103.21,97.8319,3.3228800000000005,211.419,3.9721,2.30957,1.6625299999999998,3.253,31.0857,1.939,1.314,0,452,12.91,0,1,0,0,0,0,0,1,0
402,Ben Bentil,Providence,35,84.7,112.2,28.1,51.0,56.7,8.4,16.7,8.0,11.4,194,248,0.782,194,375,0.517,52,158,0.32899999999999996,3.1,1.4,46.5,2,81,5.00366,129.546,3.2,2016,34801,0.59703286,51.0,98.8119,93.8088,4.13161,234.27599999999998,5.34431,3.94115,1.40316,7.103,34.2286,5.5520000000000005,1.5510000000000002,0,738,21.09,0,0,1,0,0,0,0,1,0
403,Kyle Kuzma,Utah,27,69.6,112.8,26.7,53.9,56.34,11.2,22.7,15.0,14.7,81,121,0.669,142,255,0.557,25,78,0.321,1.6,1.1,36.3,3,81,4.11222,125.294,2.1,2017,35219,1.1451892,27.0,98.7643,96.7268,3.45396,163.806,5.18443,3.85731,1.32712,5.631,30.8276,5.526,0.105,0,440,16.3,0,0,0,0,0,1,0,1,0
404,Jakob Poeltl,Utah,35,75.4,124.0,26.0,64.0,66.23,11.9,22.0,13.9,14.9,161,231,0.6970000000000001,222,347,0.64,0,0,0.0,4.8,1.2,66.6,2,84,5.55536,140.034,3.0,2016,35220,0.95715,9.0,98.0085,93.3035,3.7335,225.88400000000001,10.2338,6.29247,3.94136,9.728,30.6,7.587999999999999,2.14,0,605,17.29,0,0,0,0,0,1,0,1,0
405,Kevin Hervey,UT Arlington,33,80.3,107.7,29.5,51.7,55.27,8.0,20.1,15.2,15.5,113,140,0.807,166,318,0.522,77,227,0.33899999999999997,2.2,2.1,25.7,4,79,3.62921,120.01700000000001,2.3,2018,35331,0.81109522,57.0,97.5429,97.9928,3.5068599999999996,240.549,3.71651,2.8106,0.905914,5.457999999999999,32.2424,5.109,0.34900000000000003,0,676,20.48,0,0,0,1,0,0,0,1,0
406,Chinanu Onuaku,Louisville,31,61.5,112.7,21.9,62.0,62.0,13.7,25.8,12.9,23.3,33,56,0.589,137,220,0.623,0,1,0.0,9.6,1.9,25.3,2,82,2.70914,118.729,4.8,2016,35483,0.78462419,37.0,84.2337,79.1338,4.25053,191.597,11.1306,2.15988,8.97071,8.706,24.5806,3.76,4.946000000000001,0,307,9.9,0,0,0,0,0,0,0,1,0
407,Isaiah Whitehead,Seton Hall,34,80.4,102.1,31.1,45.8,51.07,1.8,9.8,33.0,19.5,149,196,0.76,113,290,0.39,81,222,0.365,4.5,2.1,38.3,2,76,3.9544599999999996,122.385,2.8,2016,35622,1.45377143,42.0,96.5495,92.2697,4.09727,208.447,6.5789,3.5435800000000004,3.03533,7.917000000000001,32.2941,4.861000000000001,3.056,0,618,18.18,0,0,1,0,0,0,0,0,1
408,Daniel Hamilton,Connecticut,36,79.0,102.5,25.6,44.4,49.18,3.5,26.8,29.0,17.4,86,100,0.86,112,269,0.416,47,142,0.331,1.5,2.0,24.3,2,79,2.90066,113.43,2.3,2016,35659,2.0,56.0,88.63600000000001,86.1404,4.6944099999999995,267.892,6.25013,1.7428299999999999,4.5073,7.044,32.0278,3.717,3.327,0,451,12.53,0,0,0,1,0,0,0,0,1
409,Marial Shayok,Iowa St.,34,79.9,111.9,26.9,57.1,61.08,5.1,11.7,12.2,17.6,108,123,0.878,158,278,0.5680000000000001,71,185,0.384,0.8,1.7000000000000002,26.6,4,78,4.82607,128.732,2.5,2019,35662,0.73626004,54.0,102.59200000000001,97.3832,3.5432,186.847,4.694,4.99051,-0.296507,5.603,32.8824,5.608,-0.005,0,637,18.74,0,1,0,0,0,0,0,0,1
410,Chris McCullough,Syracuse,16,36.0,92.5,21.1,48.2,50.78,9.0,18.5,8.2,22.2,40,71,0.5630000000000001,53,112,0.473,1,1,1.0,8.5,3.6,62.8,1,82,1.05938,96.3531,3.6,2015,35808,0.51428571,29.0,87.8528,86.8836,3.9248,109.27600000000001,5.8147199999999994,-1.7504099999999998,7.56513,5.43,28.125,-0.132,5.562,0,149,9.31,0,0,0,0,0,0,0,1,0
411,Karl-Anthony Towns,Kentucky,39,52.3,122.7,24.2,57.0,62.72,14.1,22.2,11.5,16.6,109,134,0.8130000000000001,143,248,0.5770000000000001,2,8,0.25,11.4,1.4,52.3,1,83,3.68437,136.151,5.6,2015,35836,0.83016924,1.0,77.2779,73.223,3.9351300000000005,202.77700000000002,15.1606,5.90486,9.25569,13.103,21.1282,6.857,6.246,1,401,10.28,0,0,0,0,0,0,1,1,0
412,Trey Lyles,Kentucky,36,52.6,112.6,20.6,49.6,54.26,9.9,16.1,9.2,15.0,75,102,0.735,113,211,0.536,4,29,0.138,2.1,1.4,42.5,1,82,2.66242,119.12,2.8,2015,35837,0.92685925,12.0,85.2659,80.7817,3.6833,154.613,7.17033,3.6628300000000005,3.5075000000000003,6.888999999999999,23.0,3.611,3.278,0,313,8.69,0,0,0,0,0,0,1,1,0
413,Tyler Ulis,Kentucky,35,88.5,125.7,24.1,49.7,56.68,1.7000000000000002,7.1,34.3,13.0,167,195,0.856,137,282,0.486,55,160,0.34400000000000003,0.30000000000000004,2.3,44.1,2,69,6.65943,139.67700000000002,2.0,2016,35839,3.56528355,34.0,101.959,97.3238,3.9979,204.885,9.0687,8.68878,0.379918,9.875,36.8,7.768,2.1069999999999998,0,606,17.31,0,0,0,0,0,0,1,0,1
414,Edmond Sumner,Xavier,21,45.6,110.2,24.8,50.7,56.97,1.8,13.5,30.3,19.6,100,136,0.735,89,167,0.5329999999999999,12,44,0.273,2.7,2.3,64.5,2,78,4.06574,122.50399999999999,2.9,2017,35886,1.81034795,52.0,103.09299999999999,97.6018,3.58282,131.808,6.607130000000001,3.89319,2.71394,7.617999999999999,33.1429,4.454,3.1639999999999997,0,314,14.95,0,0,1,0,0,0,0,0,1
415,Devon Hall,Virginia,34,79.9,122.6,19.4,55.2,59.9,1.4,14.9,19.6,10.9,76,85,0.894,75,159,0.472,57,132,0.43200000000000005,0.6000000000000001,1.8,29.2,4,77,4.42897,127.415,1.8,2018,35972,3.0572178,53.0,91.4933,86.6675,4.74254,180.9,8.81023,5.260680000000001,3.54955,9.769,32.0588,5.398,4.371,0,397,11.68,0,0,0,0,0,0,0,0,1
416,Chandler Hutchison,Boise St.,30,74.3,106.9,33.0,52.5,57.31,3.2,25.6,23.6,18.8,158,216,0.731,156,297,0.525,43,123,0.35000000000000003,1.0,2.8,51.4,4,79,4.0757699999999994,125.73,3.1,2018,36559,1.02885418,22.0,92.5158,90.906,4.10516,217.05700000000002,6.695760000000001,2.7892200000000003,3.90655,8.442,31.0,5.011,3.431,0,599,19.97,0,0,0,1,0,0,0,0,1
417,D.J. Wilson,Michigan,38,75.2,122.3,18.1,60.5,62.82,6.7,16.3,8.5,12.7,50,60,0.833,123,195,0.631,41,110,0.373,5.2,1.0,19.7,2,82,4.03798,125.604,2.5,2017,36619,1.19044603,17.0,102.055,96.2313,3.4161300000000003,202.916,8.52021,4.81152,3.7086900000000003,6.3,30.3947,4.765,1.535,0,419,11.03,1,0,0,0,0,0,0,1,0
418,Kevon Looney,UCLA,36,76.8,113.0,20.0,50.5,53.22,12.2,21.0,9.1,11.9,92,147,0.626,129,268,0.48100000000000004,22,53,0.415,3.3,2.5,45.8,1,81,3.64793,119.62200000000001,3.7,2015,36883,1.1333600000000001,30.0,96.2307,91.9553,3.78113,242.47299999999998,7.607660000000001,4.24557,3.36209,6.2780000000000005,30.9444,4.2620000000000005,2.016,0,416,11.56,0,0,0,0,0,1,0,1,0
419,Thomas Welsh,UCLA,33,81.2,120.9,17.4,55.2,57.67,9.1,25.8,7.8,9.9,48,58,0.8280000000000001,117,222,0.527,45,112,0.402,2.8,1.1,17.4,4,84,3.76166,120.838,2.9,2018,36884,1.35290692,58.0,100.59100000000001,97.2704,3.62684,239.61,5.101380000000001,3.01017,2.09121,4.675,33.2121,3.6910000000000003,0.9840000000000001,0,417,12.64,0,0,0,0,0,1,0,0,0
420,Wade Baldwin IV,Vanderbilt,33,75.3,109.5,26.4,49.2,57.09,1.5,11.6,33.7,19.7,155,194,0.799,94,215,0.43700000000000006,41,101,0.406,1.0,2.3,61.4,2,75,3.8937800000000005,124.20299999999999,3.4,2016,36903,1.89008558,17.0,96.7419,92.0045,3.8651800000000005,190.487,7.03768,4.64755,2.39013,7.31,30.3636,4.107,3.2030000000000003,0,466,14.12,0,0,0,0,0,0,1,0,1
421,Justin Jackson,North Carolina,39,80.2,119.2,23.9,53.0,55.46,4.9,10.8,16.0,12.3,98,131,0.748,156,306,0.51,103,280,0.368,0.8,1.4,22.4,3,80,5.078790000000001,132.57,1.7000000000000002,2017,36922,1.63768116,15.0,101.54299999999999,93.9521,3.8944300000000003,215.96200000000002,8.2627,6.80359,1.45912,8.872,32.0,7.28,1.5919999999999999,0,719,18.44,0,0,0,0,0,0,0,1,0
